timestamp,device_id,fw_version,uptime_s,rssi,temp,hum,light_raw,light_lux_approx
2026-07-07 20:23:08,node-01,1.0.0,5190,-70,30,74.8,199,48
2026-07-07 20:23:23,node-01,1.0.0,5205,-71,30,74.8,195,47
2026-07-07 20:23:38,node-01,1.0.0,5220,-71,30,74.8,195,47
2026-07-07 20:23:53,node-01,1.0.0,5235,-68,30.1,75.3,197,48
2026-07-07 20:24:08,node-01,1.0.0,5250,-62,30.1,75.3,201,49
2026-07-07 20:24:23,node-01,1.0.0,5265,-80,30.1,75.2,190,46
2026-07-07 20:24:38,node-01,1.0.0,5280,-66,30.1,75.2,186,45
2026-07-07 20:24:53,node-01,1.0.0,5295,-64,30.1,75.2,194,47
2026-07-07 20:25:08,node-01,1.0.0,5310,-63,30.1,75.2,195,47
2026-07-07 20:25:23,node-01,1.0.0,5325,-64,30.1,75.2,194,47
2026-07-07 20:25:38,node-01,1.0.0,5340,-63,30.2,75.1,196,47
2026-07-07 20:25:53,node-01,1.0.0,5355,-70,30.1,75.1,195,47
2026-07-07 20:26:08,node-01,1.0.0,5370,-70,30.2,75.1,178,43
2026-07-07 20:26:23,node-01,1.0.0,5385,-79,30.2,75,179,43
2026-07-07 20:26:38,node-01,1.0.0,5400,-65,30.3,75,194,47
2026-07-07 20:26:53,node-01,1.0.0,5415,-67,30.3,74.8,194,47
2026-07-07 20:27:08,node-01,1.0.0,5430,-60,30.3,74.9,193,47
2026-07-07 20:27:23,node-01,1.0.0,5445,-71,30.3,74.8,191,46
2026-07-07 20:27:39,node-01,1.0.0,5460,-71,30.4,74.8,193,47
2026-07-07 20:27:53,node-01,1.0.0,5475,-62,30.4,74.6,192,46
2026-07-07 20:28:09,node-01,1.0.0,5490,-64,30.5,74.5,189,46
2026-07-07 20:28:23,node-01,1.0.0,5505,-68,30.5,74.4,188,45
2026-07-07 20:28:38,node-01,1.0.0,5520,-63,30.6,74.3,192,46
2026-07-07 20:28:53,node-01,1.0.0,5535,-72,30.6,74.2,189,46
2026-07-07 20:29:10,node-01,1.0.0,5550,-66,30.7,74.2,192,46
2026-07-07 20:29:24,node-01,1.0.0,5565,-66,30.6,74.3,190,46
2026-07-07 20:29:42,node-01,1.0.0,5580,-65,30.6,74.4,193,47
2026-07-07 20:29:54,node-01,1.0.0,5595,-65,30.6,74.5,188,45
2026-07-07 20:30:08,node-01,1.0.0,5610,-71,30.6,74.5,187,45
2026-07-07 20:30:23,node-01,1.0.0,5625,-70,30.6,74.5,190,46
2026-07-07 20:30:38,node-01,1.0.0,5640,-69,30.6,74.6,192,46
2026-07-07 20:30:53,node-01,1.0.0,5655,-73,30.6,74.6,184,44
2026-07-07 20:31:08,node-01,1.0.0,5670,-68,30.7,74.5,192,46
2026-07-07 20:31:23,node-01,1.0.0,5685,-71,30.7,74.5,190,46
2026-07-07 20:31:38,node-01,1.0.0,5700,-68,30.7,74.5,193,47
2026-07-07 20:31:54,node-01,1.0.0,5715,-66,30.6,74.7,193,47
2026-07-07 20:32:08,node-01,1.0.0,5730,-70,30.6,74.8,265,64
2026-07-07 20:32:23,node-01,1.0.0,5745,-48,30.7,74.9,154,37
2026-07-07 20:32:38,node-01,1.0.0,5760,-51,30.7,74.8,188,45
2026-07-07 20:32:57,node-01,1.0.0,5775,-67,30.8,74.7,193,47
2026-07-07 20:33:09,node-01,1.0.0,5790,-65,30.7,74.6,188,45
2026-07-07 20:33:24,node-01,1.0.0,5805,-70,30.7,74.7,185,45
2026-07-07 20:33:38,node-01,1.0.0,5820,-68,30.7,74.7,190,46
2026-07-07 20:33:56,node-01,1.0.0,5835,-73,30.7,74.7,162,39
2026-07-07 20:34:08,node-01,1.0.0,5850,-85,30.7,74.8,193,47
2026-07-07 20:34:23,node-01,1.0.0,5865,-77,30.7,74.8,191,46
2026-07-07 20:34:38,node-01,1.0.0,5880,-67,30.7,74.8,130,31
2026-07-07 20:34:53,node-01,1.0.0,5895,-61,30.7,74.8,130,31
2026-07-07 20:35:08,node-01,1.0.0,5910,-68,30.7,74.8,143,34
2026-07-07 20:35:23,node-01,1.0.0,5925,-66,30.8,74.7,190,46
2026-07-07 20:35:38,node-01,1.0.0,5940,-65,30.7,74.7,74,18
2026-07-07 20:35:53,node-01,1.0.0,5955,-70,30.8,74.6,61,14
2026-07-07 20:36:08,node-01,1.0.0,5970,-64,30.8,74.7,75,18
2026-07-07 20:36:23,node-01,1.0.0,5985,-63,30.8,74.7,63,15
2026-07-07 20:36:38,node-01,1.0.0,6000,-77,30.8,74.7,74,18
2026-07-07 20:36:53,node-01,1.0.0,6015,-71,30.8,74.6,78,19
2026-07-07 20:37:08,node-01,1.0.0,6030,-64,30.8,74.7,80,19
2026-07-07 20:37:23,node-01,1.0.0,6045,-79,30.8,74.6,76,18
2026-07-07 20:37:38,node-01,1.0.0,6060,-56,30.9,74.5,71,17
2026-07-07 20:37:53,node-01,1.0.0,6075,-67,30.9,74.6,81,19
2026-07-07 20:38:08,node-01,1.0.0,6090,-65,30.9,74.5,76,18
2026-07-07 20:38:23,node-01,1.0.0,6105,-69,30.9,74.5,75,18
2026-07-07 20:38:38,node-01,1.0.0,6120,-75,30.9,74.5,76,18
2026-07-07 20:38:53,node-01,1.0.0,6135,-70,30.9,74.5,79,19
2026-07-07 20:39:08,node-01,1.0.0,6150,-67,30.9,74.4,74,18
2026-07-07 20:39:23,node-01,1.0.0,6165,-75,31,74.4,69,16
2026-07-07 20:39:38,node-01,1.0.0,6180,-78,31,74.4,74,18
2026-07-07 20:39:53,node-01,1.0.0,6195,-75,31,74.3,84,20
2026-07-07 20:40:08,node-01,1.0.0,6210,-86,31,74.3,78,19
2026-07-07 20:40:23,node-01,1.0.0,6225,-73,31,74.3,76,18
2026-07-07 20:40:38,node-01,1.0.0,6240,-72,31,74.3,72,17
2026-07-07 20:40:53,node-01,1.0.0,6255,-72,31,74.3,67,16
2026-07-07 20:41:08,node-01,1.0.0,6270,-67,31,74.4,71,17
2026-07-07 20:41:23,node-01,1.0.0,6285,-72,31,74.3,69,16
2026-07-07 20:41:38,node-01,1.0.0,6300,-69,31.1,74.3,76,18
2026-07-07 20:41:53,node-01,1.0.0,6315,-62,31,74.3,78,19
2026-07-07 20:42:08,node-01,1.0.0,6330,-73,31.1,74.3,74,18
2026-07-07 20:42:23,node-01,1.0.0,6345,-70,31.1,74.3,61,14
2026-07-07 20:42:38,node-01,1.0.0,6360,-61,31.1,74.2,72,17
2026-07-07 20:42:53,node-01,1.0.0,6375,-61,31.1,74.1,62,15
2026-07-07 20:43:08,node-01,1.0.0,6390,-46,31.2,74.1,74,18
2026-07-07 20:43:23,node-01,1.0.0,6405,-58,31.2,74,78,19
2026-07-07 20:43:38,node-01,1.0.0,6420,-41,31.2,74,72,17
2026-07-07 20:43:53,node-01,1.0.0,6435,-45,31.2,74,78,19
2026-07-07 20:44:08,node-01,1.0.0,6450,-49,31.2,74,74,18
2026-07-07 20:44:23,node-01,1.0.0,6465,-49,31.2,73.9,78,19
2026-07-07 20:44:38,node-01,1.0.0,6480,-49,31.2,73.9,78,19
2026-07-07 20:44:53,node-01,1.0.0,6495,-47,31.2,73.9,74,18
2026-07-07 20:45:08,node-01,1.0.0,6510,-49,31.2,73.9,80,19
2026-07-07 20:45:23,node-01,1.0.0,6525,-43,31.2,73.9,76,18
2026-07-07 20:45:38,node-01,1.0.0,6540,-48,31.3,73.9,76,18
2026-07-07 20:45:53,node-01,1.0.0,6555,-48,31.3,73.8,75,18
2026-07-07 20:46:08,node-01,1.0.0,6570,-45,31.3,73.8,76,18
2026-07-07 20:46:23,node-01,1.0.0,6585,-50,31.3,73.8,81,19
2026-07-07 20:46:38,node-01,1.0.0,6600,-51,31.3,73.8,76,18
2026-07-07 20:46:53,node-01,1.0.0,6615,-46,31.3,73.7,77,18
2026-07-07 20:47:08,node-01,1.0.0,6630,-51,31.3,73.7,0,0
2026-07-07 20:47:23,node-01,1.0.0,6645,-51,31.3,73.7,73,17
2026-07-07 20:47:38,node-01,1.0.0,6660,-60,31.3,73.7,75,18
2026-07-07 20:47:53,node-01,1.0.0,6675,-53,31.4,73.8,85,20
2026-07-07 20:48:08,node-01,1.0.0,6690,-50,31.3,73.7,60,14
2026-07-07 20:48:23,node-01,1.0.0,6705,-52,31.4,73.7,75,18
2026-07-07 20:48:41,node-01,1.0.0,6720,-63,31.4,73.7,77,18
2026-07-07 20:48:53,node-01,1.0.0,6735,-63,31.4,73.6,76,18
2026-07-07 20:49:08,node-01,1.0.0,6750,-62,31.4,73.7,70,17
2026-07-07 20:49:23,node-01,1.0.0,6765,-60,31.4,73.7,78,19
2026-07-07 20:49:38,node-01,1.0.0,6780,-49,31.3,73.7,57,13
2026-07-07 20:49:53,node-01,1.0.0,6795,-51,31.3,73.7,74,18
2026-07-07 20:50:08,node-01,1.0.0,6810,-50,31.4,73.8,79,19
2026-07-07 20:50:23,node-01,1.0.0,6825,-52,31.4,73.7,77,18
2026-07-07 20:50:41,node-01,1.0.0,6840,-51,31.4,73.7,72,17
2026-07-07 20:50:53,node-01,1.0.0,6855,-52,31.4,73.7,64,15
2026-07-07 20:51:08,node-01,1.0.0,6870,-46,31.4,73.7,76,18
2026-07-07 20:51:23,node-01,1.0.0,6885,-48,31.4,73.6,77,18
2026-07-07 20:51:38,node-01,1.0.0,6900,-49,31.4,73.7,69,16
2026-07-07 20:51:53,node-01,1.0.0,6915,-51,31.4,73.7,74,18
2026-07-07 20:52:08,node-01,1.0.0,6930,-55,31.4,73.6,79,19
2026-07-07 20:52:23,node-01,1.0.0,6945,-56,31.4,73.7,77,18
2026-07-07 20:52:38,node-01,1.0.0,6960,-54,31.4,73.7,74,18
2026-07-07 20:52:53,node-01,1.0.0,6975,-49,31.4,73.7,78,19
2026-07-07 20:53:08,node-01,1.0.0,6990,-51,31.4,73.6,81,19
2026-07-07 20:53:23,node-01,1.0.0,7005,-57,31.4,73.7,84,20
2026-07-07 20:53:38,node-01,1.0.0,7020,-51,31.4,73.7,75,18
2026-07-07 20:53:53,node-01,1.0.0,7035,-54,31.4,73.7,78,19
2026-07-07 20:54:08,node-01,1.0.0,7050,-58,31.4,73.8,79,19
2026-07-07 20:54:23,node-01,1.0.0,7065,-46,31.4,73.7,4,0
2026-07-07 20:54:38,node-01,1.0.0,7080,-40,31.4,73.8,6,1
2026-07-07 20:54:53,node-01,1.0.0,7095,-46,31.4,73.8,74,18
2026-07-07 20:55:08,node-01,1.0.0,7110,-78,31.4,73.8,68,16
2026-07-07 20:55:23,node-01,1.0.0,7125,-43,31.4,73.7,80,19
2026-07-07 20:55:38,node-01,1.0.0,7140,-47,31.4,73.7,76,18
2026-07-07 20:55:53,node-01,1.0.0,7155,-52,31.4,73.7,75,18
2026-07-07 20:56:08,node-01,1.0.0,7170,-50,31.4,73.7,79,19
2026-07-07 20:56:23,node-01,1.0.0,7185,-54,31.4,73.6,77,18
2026-07-07 20:56:38,node-01,1.0.0,7200,-56,31.4,73.7,79,19
2026-07-07 20:56:53,node-01,1.0.0,7215,-48,31.4,73.6,77,18
2026-07-07 20:57:08,node-01,1.0.0,7230,-50,31.4,73.6,73,17
2026-07-07 20:57:23,node-01,1.0.0,7245,-49,31.4,73.6,75,18
2026-07-07 20:57:38,node-01,1.0.0,7260,-50,31.4,73.6,78,19
2026-07-07 20:57:53,node-01,1.0.0,7275,-50,31.4,73.6,71,17
2026-07-07 20:58:08,node-01,1.0.0,7290,-50,31.4,73.7,69,16
2026-07-07 20:58:23,node-01,1.0.0,7305,-54,31.4,73.7,74,18
2026-07-07 20:58:38,node-01,1.0.0,7320,-49,31.4,73.8,77,18
2026-07-07 20:58:53,node-01,1.0.0,7335,-48,31.4,73.8,84,20
2026-07-07 20:59:08,node-01,1.0.0,7350,-40,31.4,73.7,73,17
2026-07-07 20:59:23,node-01,1.0.0,7365,-58,31.4,73.7,76,18
2026-07-07 20:59:38,node-01,1.0.0,7380,-57,31.4,73.8,81,19
2026-07-07 20:59:53,node-01,1.0.0,7395,-52,31.4,73.7,76,18
2026-07-07 21:00:08,node-01,1.0.0,7410,-48,31.4,73.6,76,18
2026-07-07 21:00:23,node-01,1.0.0,7425,-58,31.4,73.7,79,19
2026-07-07 21:00:38,node-01,1.0.0,7440,-49,31.4,73.7,74,18
2026-07-07 21:00:53,node-01,1.0.0,7455,-48,31.4,73.7,82,20
2026-07-07 21:01:08,node-01,1.0.0,7470,-48,31.4,73.7,76,18
2026-07-07 21:01:23,node-01,1.0.0,7485,-48,31.5,73.7,83,20
2026-07-07 21:01:38,node-01,1.0.0,7500,-48,31.4,73.7,84,20
2026-07-07 21:01:53,node-01,1.0.0,7515,-46,31.4,73.7,78,19
2026-07-07 21:02:08,node-01,1.0.0,7530,-52,31.4,73.6,59,14
2026-07-07 21:02:23,node-01,1.0.0,7545,-48,31.4,73.6,77,18
2026-07-07 21:02:38,node-01,1.0.0,7560,-52,31.5,73.6,73,17
2026-07-07 21:02:53,node-01,1.0.0,7575,-54,31.5,73.5,77,18
2026-07-07 21:03:08,node-01,1.0.0,7590,-48,31.5,73.5,74,18
2026-07-07 21:03:23,node-01,1.0.0,7605,-47,31.5,73.5,80,19
2026-07-07 21:03:38,node-01,1.0.0,7620,-49,31.5,73.4,75,18
2026-07-07 21:03:53,node-01,1.0.0,7635,-55,31.5,73.5,76,18
2026-07-07 21:04:08,node-01,1.0.0,7650,-52,31.5,73.5,75,18
2026-07-07 21:04:23,node-01,1.0.0,7665,-51,31.4,73.6,75,18
2026-07-07 21:04:38,node-01,1.0.0,7680,-50,31.5,73.6,73,17
2026-07-07 21:04:53,node-01,1.0.0,7695,-53,31.5,73.6,75,18
2026-07-07 21:05:08,node-01,1.0.0,7710,-53,31.5,73.5,81,19
2026-07-07 21:05:23,node-01,1.0.0,7725,-53,31.5,73.5,74,18
2026-07-07 21:05:38,node-01,1.0.0,7740,-46,31.5,73.4,73,17
2026-07-07 21:05:53,node-01,1.0.0,7755,-38,31.5,73.4,77,18
2026-07-07 21:06:08,node-01,1.0.0,7770,-41,31.5,73.4,76,18
2026-07-07 21:06:23,node-01,1.0.0,7785,-52,31.5,73.5,77,18
2026-07-07 21:06:38,node-01,1.0.0,7800,-57,31.5,73.4,77,18
2026-07-07 21:06:53,node-01,1.0.0,7815,-75,31.5,73.4,86,21
2026-07-07 21:07:08,node-01,1.0.0,7830,-55,31.5,73.4,76,18
2026-07-07 21:07:23,node-01,1.0.0,7845,-50,31.5,73.5,74,18
2026-07-07 21:07:38,node-01,1.0.0,7860,-59,31.5,73.4,75,18
2026-07-07 21:07:53,node-01,1.0.0,7875,-54,31.5,73.4,73,17
2026-07-07 21:08:08,node-01,1.0.0,7890,-58,31.5,73.4,77,18
2026-07-07 21:08:23,node-01,1.0.0,7905,-55,31.5,73.4,77,18
2026-07-07 21:08:38,node-01,1.0.0,7920,-52,31.5,73.4,72,17
2026-07-07 21:08:53,node-01,1.0.0,7935,-57,31.5,73.4,80,19
2026-07-07 21:09:08,node-01,1.0.0,7950,-53,31.5,73.3,81,19
2026-07-07 21:09:23,node-01,1.0.0,7965,-61,31.5,73.3,76,18
2026-07-07 21:09:38,node-01,1.0.0,7980,-65,31.5,73.3,71,17
2026-07-07 21:09:53,node-01,1.0.0,7995,-50,31.5,73.3,80,19
2026-07-07 21:10:08,node-01,1.0.0,8010,-49,31.5,73.4,76,18
2026-07-07 21:10:23,node-01,1.0.0,8025,-52,31.5,73.3,80,19
2026-07-07 21:10:38,node-01,1.0.0,8040,-51,31.5,73.3,75,18
2026-07-07 21:10:53,node-01,1.0.0,8055,-51,31.5,73.3,77,18
2026-07-07 21:11:08,node-01,1.0.0,8070,-51,31.5,73.2,78,19
2026-07-07 21:11:23,node-01,1.0.0,8085,-54,31.5,73.2,81,19
2026-07-07 21:11:38,node-01,1.0.0,8100,-52,31.6,73.2,77,18
2026-07-07 21:11:53,node-01,1.0.0,8115,-49,31.6,73.2,72,17
2026-07-07 21:12:08,node-01,1.0.0,8130,-51,31.6,73.2,77,18
2026-07-07 21:12:23,node-01,1.0.0,8145,-52,31.6,73.2,79,19
2026-07-07 21:12:38,node-01,1.0.0,8160,-48,31.6,73.2,77,18
2026-07-07 21:12:53,node-01,1.0.0,8175,-52,31.6,73.2,76,18
2026-07-07 21:13:08,node-01,1.0.0,8190,-55,31.6,73.2,74,18
2026-07-07 21:13:23,node-01,1.0.0,8205,-52,31.6,73.1,77,18
2026-07-07 21:13:38,node-01,1.0.0,8220,-50,31.6,73.1,65,15
2026-07-07 21:13:53,node-01,1.0.0,8235,-65,31.6,73.2,77,18
2026-07-07 21:14:08,node-01,1.0.0,8250,-65,31.6,73.2,71,17
2026-07-07 21:14:23,node-01,1.0.0,8265,-67,31.6,73.2,78,19
2026-07-07 21:14:38,node-01,1.0.0,8280,-70,31.6,73.3,77,18
2026-07-07 21:14:53,node-01,1.0.0,8295,-64,31.6,73.2,76,18
2026-07-07 21:15:08,node-01,1.0.0,8310,-68,31.6,73.3,42,10
2026-07-07 21:15:23,node-01,1.0.0,8325,-49,31.5,73.3,58,14
2026-07-07 21:15:38,node-01,1.0.0,8340,-47,31.6,73.3,75,18
2026-07-07 21:15:53,node-01,1.0.0,8355,-44,31.6,73.4,72,17
2026-07-07 21:16:08,node-01,1.0.0,8370,-50,31.6,73.4,77,18
2026-07-07 21:16:23,node-01,1.0.0,8385,-46,31.6,73.4,78,19
2026-07-07 21:16:38,node-01,1.0.0,8400,-49,31.6,73.4,73,17
2026-07-07 21:16:53,node-01,1.0.0,8415,-47,31.5,73.4,71,17
2026-07-07 21:17:08,node-01,1.0.0,8430,-51,31.6,73.5,75,18
2026-07-07 21:17:23,node-01,1.0.0,8445,-49,31.5,73.5,78,19
2026-07-07 21:17:38,node-01,1.0.0,8460,-42,31.5,73.5,88,21
2026-07-07 21:17:53,node-01,1.0.0,8475,-44,31.5,73.6,78,19
2026-07-07 21:18:08,node-01,1.0.0,8490,-65,31.5,73.5,78,19
2026-07-07 21:18:23,node-01,1.0.0,8505,-58,31.5,73.6,78,19
2026-07-07 21:18:38,node-01,1.0.0,8520,-67,31.5,73.6,70,17
2026-07-07 21:18:53,node-01,1.0.0,8535,-65,31.5,73.7,76,18
2026-07-07 21:19:08,node-01,1.0.0,8550,-70,31.5,73.7,79,19
2026-07-07 21:19:23,node-01,1.0.0,8565,-71,31.5,73.8,70,17
2026-07-07 21:19:38,node-01,1.0.0,8580,-79,31.5,73.8,78,19
2026-07-07 21:19:53,node-01,1.0.0,8595,-73,31.4,73.9,76,18
2026-07-07 21:20:08,node-01,1.0.0,8610,-73,31.4,73.9,57,13
2026-07-07 21:20:23,node-01,1.0.0,8625,-70,31.4,73.9,76,18
2026-07-07 21:20:38,node-01,1.0.0,8640,-65,31.4,73.9,76,18
2026-07-07 21:20:53,node-01,1.0.0,8655,-69,31.4,73.9,75,18
2026-07-07 21:21:08,node-01,1.0.0,8670,-73,31.4,74,69,16
2026-07-07 21:21:23,node-01,1.0.0,8685,-73,31.4,74,83,20
2026-07-07 21:21:38,node-01,1.0.0,8700,-73,31.4,73.9,77,18
2026-07-07 21:21:53,node-01,1.0.0,8715,-75,31.4,73.8,76,18
2026-07-07 21:22:08,node-01,1.0.0,8730,-79,31.4,73.9,77,18
2026-07-07 21:22:23,node-01,1.0.0,8745,-74,31.4,73.9,77,18
2026-07-07 21:22:38,node-01,1.0.0,8760,-81,31.4,73.9,79,19
2026-07-07 21:22:53,node-01,1.0.0,8775,-73,31.4,73.9,74,18
2026-07-07 21:23:08,node-01,1.0.0,8790,-75,31.3,73.9,54,13
2026-07-07 21:23:23,node-01,1.0.0,8805,-71,31.3,74,65,15
2026-07-07 21:23:38,node-01,1.0.0,8820,-68,31.4,73.9,78,19
2026-07-07 21:23:53,node-01,1.0.0,8835,-69,31.3,74,85,20
2026-07-07 21:24:08,node-01,1.0.0,8850,-65,31.2,74.3,82,20
2026-07-07 21:24:23,node-01,1.0.0,8865,-68,31.2,74.3,76,18
2026-07-07 21:24:38,node-01,1.0.0,8880,-77,31.2,74.4,75,18
2026-07-07 21:24:53,node-01,1.0.0,8895,-87,31.2,74.5,67,16
2026-07-07 21:25:08,node-01,1.0.0,8910,-86,31.2,74.6,75,18
2026-07-07 21:25:23,node-01,1.0.0,8925,-66,31.2,74.6,77,18
2026-07-07 21:25:38,node-01,1.0.0,8940,-68,31.2,74.5,77,18
2026-07-07 21:25:53,node-01,1.0.0,8955,-66,31.2,74.5,75,18
2026-07-07 21:26:08,node-01,1.0.0,8970,-68,31.2,74.6,62,15
2026-07-07 21:26:23,node-01,1.0.0,8985,-73,31.3,74.6,71,17
2026-07-07 21:26:38,node-01,1.0.0,9000,-68,31.3,74.6,82,20
2026-07-07 21:26:53,node-01,1.0.0,9015,-70,31.3,74.6,69,16
2026-07-07 21:27:08,node-01,1.0.0,9030,-65,31.3,74.5,81,19
2026-07-07 21:27:23,node-01,1.0.0,9045,-68,31.3,74.4,76,18
2026-07-07 21:27:38,node-01,1.0.0,9060,-71,31.3,74.5,85,20
2026-07-07 21:27:53,node-01,1.0.0,9075,-74,31.3,74.5,68,16
2026-07-07 21:28:08,node-01,1.0.0,9090,-69,31.3,74.5,81,19
2026-07-07 21:28:23,node-01,1.0.0,9105,-69,31.3,74.5,79,19
2026-07-07 21:28:38,node-01,1.0.0,9120,-72,31.3,74.5,65,15
2026-07-07 21:28:54,node-01,1.0.0,9135,-75,31.2,74.4,69,16
2026-07-07 21:29:11,node-01,1.0.0,9150,-82,31.3,74.5,73,17
2026-07-07 21:29:43,node-01,1.0.0,9180,-69,31.2,74.4,62,15
2026-07-07 21:29:53,node-01,1.0.0,9195,-72,31.3,74.5,67,16
2026-07-07 21:30:08,node-01,1.0.0,9210,-71,31.2,74.5,68,16
2026-07-07 21:30:23,node-01,1.0.0,9225,-69,31.2,74.4,82,20
2026-07-07 21:30:38,node-01,1.0.0,9240,-72,31.1,74.5,81,19
2026-07-07 21:30:53,node-01,1.0.0,9255,-69,31.1,74.4,84,20
2026-07-07 21:31:08,node-01,1.0.0,9270,-68,31.1,74.5,79,19
2026-07-07 21:31:23,node-01,1.0.0,9285,-68,31.1,74.5,81,19
2026-07-07 21:31:38,node-01,1.0.0,9300,-65,31.1,74.5,85,20
2026-07-07 21:31:53,node-01,1.0.0,9315,-64,31,74.4,85,20
2026-07-07 21:32:08,node-01,1.0.0,9330,-71,31,74.6,72,17
2026-07-07 21:32:23,node-01,1.0.0,9345,-70,31,74.6,78,19
2026-07-07 21:32:38,node-01,1.0.0,9360,-43,31,74.7,78,19
2026-07-07 21:32:53,node-01,1.0.0,9375,-33,31,74.8,82,20
2026-07-07 21:33:08,node-01,1.0.0,9390,-34,31,74.7,76,18
2026-07-07 21:33:23,node-01,1.0.0,9405,-35,31,74.7,75,18
2026-07-07 21:33:38,node-01,1.0.0,9420,-37,30.9,74.7,82,20
2026-07-07 21:33:53,node-01,1.0.0,9435,-38,30.9,74.8,80,19
2026-07-07 21:34:08,node-01,1.0.0,9450,-33,30.9,74.8,28,6
2026-07-07 21:34:23,node-01,1.0.0,9465,-38,30.9,74.8,76,18
2026-07-07 21:34:38,node-01,1.0.0,9480,-35,30.9,74.9,79,19
2026-07-07 21:34:53,node-01,1.0.0,9495,-34,30.9,74.9,78,19
2026-07-07 21:35:08,node-01,1.0.0,9510,-34,30.8,74.9,81,19
2026-07-07 21:35:23,node-01,1.0.0,9525,-35,30.8,75,38,9
2026-07-07 21:35:38,node-01,1.0.0,9540,-33,30.8,75,69,16
2026-07-07 21:35:53,node-01,1.0.0,9555,-33,30.8,75.1,80,19
2026-07-07 21:36:08,node-01,1.0.0,9570,-34,30.8,75.1,70,17
2026-07-07 21:36:23,node-01,1.0.0,9585,-34,30.7,75.2,80,19
2026-07-07 21:36:38,node-01,1.0.0,9600,-38,30.7,75.2,88,21
2026-07-07 21:36:53,node-01,1.0.0,9615,-34,30.7,75.2,81,19
2026-07-07 21:37:08,node-01,1.0.0,9630,-33,30.7,75.2,76,18
2026-07-07 21:37:23,node-01,1.0.0,9645,-36,30.8,75.3,78,19
2026-07-07 21:37:38,node-01,1.0.0,9660,-33,30.8,75.2,81,19
2026-07-07 21:37:53,node-01,1.0.0,9675,-33,30.7,75.2,84,20
2026-07-07 21:38:08,node-01,1.0.0,9690,-37,30.7,75.3,47,11
2026-07-07 21:38:23,node-01,1.0.0,9705,-33,30.7,75.3,79,19
2026-07-07 21:38:38,node-01,1.0.0,9720,-34,30.7,75.2,84,20
2026-07-07 21:38:53,node-01,1.0.0,9735,-36,30.7,75.2,95,23
2026-07-07 21:39:08,node-01,1.0.0,9750,-33,30.7,75.3,50,12
2026-07-07 21:39:23,node-01,1.0.0,9765,-33,30.7,75.3,82,20
2026-07-07 21:39:38,node-01,1.0.0,9780,-35,30.8,75.2,77,18
2026-07-07 21:39:53,node-01,1.0.0,9795,-36,30.8,75.2,37,9
2026-07-07 21:40:08,node-01,1.0.0,9810,-34,30.7,75.3,33,8
2026-07-07 21:40:23,node-01,1.0.0,9825,-33,30.8,75.3,83,20
2026-07-07 21:40:38,node-01,1.0.0,9840,-33,30.7,75.3,79,19
2026-07-07 21:40:53,node-01,1.0.0,9855,-33,30.7,75.3,75,18
2026-07-07 21:41:08,node-01,1.0.0,9870,-34,30.7,75.3,77,18
2026-07-07 21:41:23,node-01,1.0.0,9885,-33,30.7,75.4,18,4
2026-07-07 21:41:38,node-01,1.0.0,9900,-36,30.7,75.5,21,5
2026-07-07 21:41:53,node-01,1.0.0,9915,-34,30.7,75.6,81,19
2026-07-07 21:42:08,node-01,1.0.0,9930,-32,30.8,75.4,95,23
2026-07-07 21:42:23,node-01,1.0.0,9945,-33,30.9,75.2,71,17
2026-07-07 21:42:38,node-01,1.0.0,9960,-34,30.9,75.1,83,20
2026-07-07 21:42:53,node-01,1.0.0,9975,-33,31,74.9,81,19
2026-07-07 21:43:08,node-01,1.0.0,9990,-33,31,74.8,81,19
2026-07-07 21:43:23,node-01,1.0.0,10005,-33,31,74.7,82,20
2026-07-07 21:43:38,node-01,1.0.0,10020,-36,31,74.6,91,22
2026-07-07 21:43:53,node-01,1.0.0,10035,-32,31.1,74.5,87,21
2026-07-07 21:44:08,node-01,1.0.0,10050,-32,31.1,74.5,81,19
2026-07-07 21:44:23,node-01,1.0.0,10065,-33,31.1,74.5,80,19
2026-07-07 21:44:38,node-01,1.0.0,10080,-34,31.1,74.5,82,20
2026-07-07 21:44:53,node-01,1.0.0,10095,-32,31.2,74.5,82,20
2026-07-07 21:45:08,node-01,1.0.0,10110,-33,31.2,74.5,84,20
2026-07-07 21:45:23,node-01,1.0.0,10125,-42,31.2,74.4,84,20
2026-07-07 21:45:38,node-01,1.0.0,10140,-45,31.1,74.5,80,19
2026-07-07 21:45:53,node-01,1.0.0,10155,-35,31.2,74.5,80,19
2026-07-07 21:46:08,node-01,1.0.0,10170,-68,31.2,74.5,88,21
2026-07-07 21:46:24,node-01,1.0.0,10185,-42,31.2,74.4,84,20
2026-07-07 21:46:38,node-01,1.0.0,10200,-44,31.2,74.5,81,19
2026-07-07 21:46:53,node-01,1.0.0,10215,-43,31.2,74.5,86,21
2026-07-07 21:47:08,node-01,1.0.0,10230,-57,31.2,74.4,77,18
2026-07-07 21:47:23,node-01,1.0.0,10245,-45,31.2,74.5,78,19
2026-07-07 21:47:38,node-01,1.0.0,10260,-52,31.2,74.5,82,20
2026-07-07 21:47:53,node-01,1.0.0,10275,-53,31.2,74.5,27,6
2026-07-07 21:48:08,node-01,1.0.0,10290,-46,31.2,74.5,45,10
2026-07-07 21:48:23,node-01,1.0.0,10305,-47,31.2,74.5,68,16
2026-07-07 21:48:38,node-01,1.0.0,10320,-54,31.2,74.5,90,21
